gene_name	gene_id	mondo_disease_id	mondo_ancestor_id	ontology_id	ontology_ancestor_id	max_trial_phase
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0004995	MONDO_0007571	MONDO_0004995	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0004995	MONDO_0005299	MONDO_0004995	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0041052	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0001250	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0007359	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0019037	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0008458	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0002196	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0016163	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0000437	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0004976	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0000713	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0000726	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0015626	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0016107	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0015643	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0011728	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0002315	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0016532	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0008300	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0100543	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0018975	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0002069	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0010826	MONDO_0005071	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	HP_0003470	HP_0000707	4.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
SCN1A	ENSG00000144285	MONDO_0000700	MONDO_0005071	MONDO_0005301	MONDO_0005071	2.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0041052	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0001250	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0007359	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0019037	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0008458	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0002196	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0016163	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0000437	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0004976	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0000726	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0000713	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0015626	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0016107	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0015643	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0011728	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0002315	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0016532	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0008300	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0100543	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0018975	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0002069	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0010826	MONDO_0005071	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	HP_0003470	HP_0000707	4.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
SCN2A	ENSG00000136531	MONDO_0100038	MONDO_0005071	MONDO_0005301	MONDO_0005071	2.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0041052	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0001250	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0007359	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0008458	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0019037	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0002196	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0016163	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0000437	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0004976	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0000726	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0000713	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0015626	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0016107	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0015643	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0011728	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0002315	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0016532	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0008300	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0100543	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0018975	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0002069	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0010826	MONDO_0005071	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	HP_0003470	HP_0000707	4.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
SCN3A	ENSG00000153253	MONDO_0100062	MONDO_0005071	MONDO_0005301	MONDO_0005071	2.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	MONDO_0008195	MONDO_0002081	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0001822	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0001822	HP_0040064	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	MONDO_0005178	MONDO_0002081	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0000023	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	MONDO_0016120	MONDO_0002081	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	MONDO_0016107	MONDO_0002081	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0003418	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0011868	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0001537	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0003419	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0100790	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0003394	HP_0033127	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	MONDO_0001572	MONDO_0002081	4.0
SCN4A	ENSG00000007314	MONDO_0100121	MONDO_0002081	HP_0003040	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	MONDO_0008195	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0001822	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0001822	HP_0040064	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	MONDO_0005178	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0000023	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	MONDO_0016120	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	MONDO_0016107	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0011868	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0003394	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0003418	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	MONDO_0001572	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0003419	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0002081	HP_0003040	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0004995	HP_0004308	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0004995	MONDO_0005277	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0004995	HP_0001657	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0004995	MONDO_0007571	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0016587	MONDO_0004995	MONDO_0005299	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	MONDO_0008195	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0001822	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0001822	HP_0040064	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	MONDO_0005178	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0000023	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	MONDO_0016120	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	MONDO_0016107	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0011868	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0003394	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0003418	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	MONDO_0001572	MONDO_0002081	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0003419	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0002081	HP_0003040	HP_0033127	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0004995	HP_0004308	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0004995	MONDO_0005277	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0004995	HP_0001657	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0004995	MONDO_0007571	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0005021	MONDO_0004995	MONDO_0005299	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0021147	MONDO_0008300	MONDO_0021147	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0021147	MONDO_0018975	MONDO_0021147	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0021147	MONDO_0005301	MONDO_0021147	2.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0004995	HP_0004308	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0004995	MONDO_0005277	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0004995	HP_0001657	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0004995	MONDO_0007571	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0019171	MONDO_0004995	MONDO_0005299	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0000453	MONDO_0004995	HP_0004308	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0000453	MONDO_0004995	MONDO_0005277	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0000453	MONDO_0004995	HP_0001657	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0000453	MONDO_0004995	MONDO_0007571	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0000453	MONDO_0004995	MONDO_0005299	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0017990	MONDO_0004995	HP_0004308	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0017990	MONDO_0004995	MONDO_0005277	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0017990	MONDO_0004995	HP_0001657	HP_0001626	4.0
SCN5A	ENSG00000183873	MONDO_0017990	MONDO_0004995	MONDO_0007571	MONDO_0004995	4.0
SCN5A	ENSG00000183873	MONDO_0017990	MONDO_0004995	MONDO_0005299	MONDO_0004995	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0041052	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0001250	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0007359	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0008458	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0019037	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0002196	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0016163	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0000437	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0004976	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0000726	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0000713	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0015626	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0016107	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0015643	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0011728	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0002315	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0016532	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0008300	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0100543	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0018975	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0002069	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0010826	MONDO_0005071	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	HP_0003470	HP_0000707	4.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
SCN8A	ENSG00000196876	MONDO_0100038	MONDO_0005071	MONDO_0005301	MONDO_0005071	2.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0041052	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0001250	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0007359	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0008458	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0019037	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0002050	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0002196	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0016163	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0004975	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0000437	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0004976	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0000726	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0000713	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0015626	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0016107	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0015643	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0011728	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0002315	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0016532	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0008300	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0100543	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0018975	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0002069	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0010826	MONDO_0005071	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	HP_0003470	HP_0000707	4.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0002959	MONDO_0005071	3.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0004985	MONDO_0005071	3.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005090	MONDO_0005071	2.0
SCN9A	ENSG00000169432	MONDO_0005027	MONDO_0005071	MONDO_0005301	MONDO_0005071	2.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	HP_0004936	HP_0001871	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	HP_0001907	HP_0001871	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	HP_0004419	HP_0001871	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	MONDO_0011382	MONDO_0005570	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	HP_0001873	HP_0001871	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	HP_0004418	HP_0001871	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	MONDO_0002243	MONDO_0005570	4.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	HP_0004936	HP_0001871	3.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	MONDO_0018660	MONDO_0005570	3.0
SERPINC1	ENSG00000117601	MONDO_0013144	MONDO_0005570	MONDO_0010602	MONDO_0005570	3.0
