gene_name	gene_id	mondo_disease_id	mondo_ancestor_id	ontology_id	ontology_ancestor_id
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0009543	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0013741	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0001802	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0005092	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0005671	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0010250	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0010850	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0002217	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0004816	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0009481	MP_0005387
PRKDC	ENSG00000253729	MONDO_0014423	MONDO_0005046	MP_0010844	MP_0005387
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0000952	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0004250	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0003635	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0003661	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0000811	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0013219	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0002882	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0020543	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0002272	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0003244	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0003224	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0003203	MP_0003631
PRKN	ENSG00000185345	MONDO_0005180	MONDO_0005071	MP_0008025	MP_0003631
PRODH	ENSG00000100033	MONDO_0009400	MONDO_0005066	MP_0030743	MP_0005376
PRODH	ENSG00000100033	MONDO_0009400	MONDO_0005066	MP_0030733	MP_0005376
PRODH	ENSG00000100033	MONDO_0009400	MONDO_0005066	MP_0020237	MP_0005376
PRODH	ENSG00000100033	MONDO_0009400	MONDO_0005066	MP_0030667	MP_0005376
PRODH	ENSG00000100033	MONDO_0009400	MONDO_0005066	MP_0030737	MP_0005376
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0004852	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0005536	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0002216	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0004894	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0005159	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0003205	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0001153	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0001145	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0008261	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0001134	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0004895	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0004833	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0001119	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0004856	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005039	MP_0001129	MP_0005389
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0004852	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0005536	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0002216	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0003205	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0001153	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0000627	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0001134	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0004833	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0004856	MP_0005379
PROKR2	ENSG00000101292	MONDO_0009482	MONDO_0005151	MP_0001129	MP_0005379
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008450	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008449	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008587	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008456	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0014333	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0020816	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0001327	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0001005	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0001006	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008584	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008580	MP_0003631
PROM1	ENSG00000007062	MONDO_0019118	MONDO_0005071	MP_0008586	MP_0003631
PROS1	ENSG00000184500	MONDO_0019144	MONDO_0005570	MP_0003179	MP_0005397
PROS1	ENSG00000184500	MONDO_0019144	MONDO_0005570	MP_0008254	MP_0005397
PRPH	ENSG00000135406	MONDO_0004976	MONDO_0005071	MP_0005404	MP_0003631
PRPH	ENSG00000135406	MONDO_0004976	MONDO_0005071	MP_0000965	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008581	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0003730	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008450	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008587	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0001006	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008449	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008456	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008454	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008585	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008582	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008586	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0009538	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0005547	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0001004	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008447	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0020813	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0003729	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008448	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008453	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0008445	MP_0003631
PRPH2	ENSG00000112619	MONDO_0019118	MONDO_0005071	MP_0020448	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0002945	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0001496	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0006254	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0004753	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0009538	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0004859	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0020357	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0020358	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0002906	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0011270	MP_0003631
PRRT2	ENSG00000167371	MONDO_0011178	MONDO_0005071	MP_0002910	MP_0003631
PRSS1	ENSG00000204983	MONDO_0008185	MONDO_0021166	MP_0000221	MP_0005387
PRSS12	ENSG00000164099	MONDO_0000509	MONDO_0005071	MP_0020508	MP_0003631
PRSS12	ENSG00000164099	MONDO_0000509	MONDO_0005071	MP_0004811	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0000920	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0001106	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0008814	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0010738	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0005403	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0010742	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0000344	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0005402	MP_0003631
PRX	ENSG00000105227	MONDO_0018995	MONDO_0005071	MP_0002272	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0003329	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0005319	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0030941	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0009643	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0001547	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0005584	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0002118	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0020261	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005066	MP_0005180	MP_0005376
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003329	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004191	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004811	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000886	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004632	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0008924	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0010047	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0002182	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0008285	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000920	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0002826	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003993	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0001106	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0002064	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000820	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0005302	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000889	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0008918	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000961	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003354	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003871	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004393	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0002809	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004633	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000849	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000880	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0001473	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004434	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004746	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003224	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004098	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0008026	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000787	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000852	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003633	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0005404	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0002882	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000783	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000921	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0004404	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0006082	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000955	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003632	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0003691	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0014062	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0000876	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0001045	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0005405	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0002184	MP_0003631
PSAP	ENSG00000197746	MONDO_0009590	MONDO_0005071	MP_0005277	MP_0003631
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0003329	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0005319	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0030941	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0009643	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0001547	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0005584	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0002118	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0020261	MP_0005376
PSAP	ENSG00000197746	MONDO_0012720	MONDO_0005066	MP_0005180	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0003329	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0005319	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0030941	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0009643	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0001547	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0005584	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0002118	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0020261	MP_0005376
PSAP	ENSG00000197746	MONDO_0012517	MONDO_0005066	MP_0005180	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0003329	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0005319	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0030941	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0009643	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0001547	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0005584	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0002118	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0020261	MP_0005376
PSAP	ENSG00000197746	MONDO_0012719	MONDO_0005066	MP_0005180	MP_0005376
PSAT1	ENSG00000135069	MONDO_0018162	MONDO_0005066	MP_0005566	MP_0005376
PSAT1	ENSG00000135069	MONDO_0018162	MONDO_0005066	MP_0005632	MP_0005376
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0003345	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000137	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0005590	MP_0005369
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004174	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004622	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000079	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004703	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004605	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004624	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0002823	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0005225	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000074	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0006029	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0002114	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004609	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004321	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0030286	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000141	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004620	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0008149	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000157	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0004621	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000150	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0003843	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0008271	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000140	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0002081	MP_0000154	MP_0005390
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0004950	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0005590	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0000284	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0014273	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0000260	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0010402	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0020329	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0001915	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0001916	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0001614	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0006055	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0001917	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0000259	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0010459	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0006054	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0001914	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0003658	MP_0005385
PSEN1	ENSG00000080815	MONDO_0005021	MONDO_0004995	MP_0005412	MP_0005385
PSEN2	ENSG00000143801	MONDO_0005021	MONDO_0004995	MP_0000266	MP_0005385
PSEN2	ENSG00000143801	MONDO_0005021	MONDO_0004995	MP_0001182	MP_0005385
PTCD3	ENSG00000132300	MONDO_0009723	MONDO_0005066	MP_0000186	MP_0005376
PTCD3	ENSG00000132300	MONDO_0009723	MONDO_0044970	MP_0000186	MP_0005376
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000435	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000435	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0004460	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010029	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000109	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000077	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000432	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010939	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000107	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000574	MP_0005371
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0001699	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0001699	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0002576	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0002576	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000592	MP_0005371
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0009883	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0009883	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010642	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010642	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0009882	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0009882	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010940	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0030137	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0030137	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000928	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0008784	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0030284	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0004733	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000440	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0004199	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010643	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0010643	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000588	MP_0005371
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000428	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000438	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0006292	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0009890	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0009890	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0003052	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0005657	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000562	MP_0005371
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000929	MP_0005380
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0001264	MP_0005378
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0004462	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000074	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000106	MP_0005382
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0000585	MP_0005371
PTCH1	ENSG00000185920	MONDO_0007187	MONDO_0021147	MP_0001247	MP_0005378
