	Ontology ID	Ancestor
27917	MONDO_0003646	MONDO_0004335
27918	MONDO_0024415	MONDO_0004335
27919	MONDO_0000891	MONDO_0004335
27920	MONDO_0004335	MONDO_0004335
27921	MONDO_0000709	MONDO_0004335
27922	MONDO_0018055	MONDO_0004335
27923	MONDO_0019431	MONDO_0004335
27924	MONDO_0000286	MONDO_0004335
27925	MONDO_0054849	MONDO_0004335
27926	MONDO_0006815	MONDO_0004335
27927	MONDO_0020525	MONDO_0004335
27928	MONDO_0004682	MONDO_0004335
27929	MONDO_0003884	MONDO_0004335
27930	MONDO_0003846	MONDO_0004335
27931	MONDO_0000249	MONDO_0004335
27932	MONDO_0015459	MONDO_0004335
27933	MONDO_0044743	MONDO_0004335
27934	MONDO_0019010	MONDO_0004335
27935	MONDO_0006225	MONDO_0004335
27936	MONDO_0015625	MONDO_0004335
27937	MONDO_0015068	MONDO_0004335
27938	MONDO_0004158	MONDO_0004335
27939	MONDO_0003650	MONDO_0004335
27940	MONDO_0013260	MONDO_0004335
27941	MONDO_0035009	MONDO_0004335
27942	MONDO_0005534	MONDO_0004335
27943	MONDO_0056815	MONDO_0004335
27944	MONDO_0044631	MONDO_0004335
27945	MONDO_0000955	MONDO_0004335
27946	MONDO_0004621	MONDO_0004335
27947	MONDO_0005837	MONDO_0004335
27948	MONDO_0008692	MONDO_0004335
27949	MONDO_0004125	MONDO_0004335
27950	MONDO_0005116	MONDO_0004335
27951	MONDO_0045032	MONDO_0004335
27952	MONDO_0004700	MONDO_0004335
27953	MONDO_0019334	MONDO_0004335
27954	MONDO_0015073	MONDO_0004335
27955	MONDO_0004159	MONDO_0004335
27956	MONDO_0003651	MONDO_0004335
27957	MONDO_0004381	MONDO_0004335
27958	MONDO_0100430	MONDO_0004335
27959	MONDO_0003835	MONDO_0004335
27960	MONDO_0004663	MONDO_0004335
27961	MONDO_0859166	MONDO_0004335
27962	MONDO_0021469	MONDO_0004335
27963	MONDO_0015170	MONDO_0004335
27964	MONDO_0010598	MONDO_0004335
27965	MONDO_0006284	MONDO_0004335
27966	MONDO_0011717	MONDO_0004335
27967	MONDO_0002031	MONDO_0004335
27968	MONDO_0004039	MONDO_0004335
27969	MONDO_0018918	MONDO_0004335
27970	MONDO_0016294	MONDO_0004335
27971	MONDO_0006038	MONDO_0004335
27972	MONDO_0001487	MONDO_0004335
27973	MONDO_0800322	MONDO_0004335
27974	MONDO_0008355	MONDO_0004335
27975	MONDO_0021294	MONDO_0004335
27976	MONDO_0004673	MONDO_0004335
27977	MONDO_0012436	MONDO_0004335
27978	MONDO_0859289	MONDO_0004335
27979	MONDO_0010192	MONDO_0004335
27980	MONDO_0022985	MONDO_0004335
27981	MONDO_0012479	MONDO_0004335
27982	MONDO_0000987	MONDO_0004335
27983	MONDO_0021331	MONDO_0004335
27984	MONDO_0001060	MONDO_0004335
27985	MONDO_0056798	MONDO_0004335
27986	MONDO_0018537	MONDO_0004335
27987	MONDO_0004725	MONDO_0004335
27988	MONDO_0018536	MONDO_0004335
27989	MONDO_0024278	MONDO_0004335
27990	MONDO_0005515	MONDO_0004335
27991	MONDO_0004247	MONDO_0004335
27992	MONDO_0010411	MONDO_0004335
27993	MONDO_0017784	MONDO_0004335
27994	MONDO_0012382	MONDO_0004335
27995	MONDO_0002810	MONDO_0004335
27996	MONDO_0006250	MONDO_0004335
27997	MONDO_0012941	MONDO_0004335
27998	MONDO_0013091	MONDO_0004335
27999	MONDO_0006358	MONDO_0004335
28000	MONDO_0016829	MONDO_0004335
28001	MONDO_0006035	MONDO_0004335
28002	MONDO_0005649	MONDO_0004335
28003	MONDO_0003345	MONDO_0004335
28004	MONDO_0001062	MONDO_0004335
28005	MONDO_0019087	MONDO_0004335
28006	MONDO_0044925	MONDO_0004335
28007	MONDO_0012457	MONDO_0004335
28008	MONDO_0002168	MONDO_0004335
28009	MONDO_0044880	MONDO_0004335
28010	MONDO_0004631	MONDO_0004335
28011	MONDO_0013201	MONDO_0004335
28012	MONDO_0013825	MONDO_0004335
28013	MONDO_0018317	MONDO_0004335
28014	MONDO_0006228	MONDO_0004335
28015	MONDO_0016988	MONDO_0004335
28016	MONDO_0003210	MONDO_0004335
28017	MONDO_0006257	MONDO_0004335
28018	MONDO_0005532	MONDO_0004335
28019	MONDO_0004958	MONDO_0004335
28020	MONDO_0024292	MONDO_0004335
28021	MONDO_0012785	MONDO_0004335
28022	MONDO_0003796	MONDO_0004335
28023	MONDO_0006665	MONDO_0004335
28024	MONDO_0000500	MONDO_0004335
28025	MONDO_0003834	MONDO_0004335
28026	MONDO_0850129	MONDO_0004335
28027	MONDO_0004522	MONDO_0004335
28028	MONDO_0004667	MONDO_0004335
28029	MONDO_0014331	MONDO_0004335
28030	MONDO_0013153	MONDO_0004335
28031	MONDO_0014375	MONDO_0004335
28032	MONDO_0006309	MONDO_0004335
28033	MONDO_0000405	MONDO_0004335
28034	MONDO_0017183	MONDO_0004335
28035	MONDO_0002563	MONDO_0004335
28036	MONDO_0005535	MONDO_0004335
28037	MONDO_0009119	MONDO_0004335
28038	MONDO_0012922	MONDO_0004335
28039	MONDO_0003352	MONDO_0004335
28040	MONDO_0004467	MONDO_0004335
28041	MONDO_0004048	MONDO_0004335
28042	MONDO_0001079	MONDO_0004335
28043	MONDO_0013202	MONDO_0004335
28044	MONDO_0024608	MONDO_0004335
28045	MONDO_0004236	MONDO_0004335
28046	MONDO_0005195	MONDO_0004335
28047	MONDO_0017187	MONDO_0004335
28048	MONDO_0018582	MONDO_0004335
28049	MONDO_0006409	MONDO_0004335
28050	MONDO_0017184	MONDO_0004335
28051	MONDO_0004078	MONDO_0004335
28052	MONDO_0005448	MONDO_0004335
28053	MONDO_0005537	MONDO_0004335
28054	MONDO_0016531	MONDO_0004335
28055	MONDO_0017805	MONDO_0004335
28056	MONDO_0003997	MONDO_0004335
28057	MONDO_0021118	MONDO_0004335
28058	MONDO_0006391	MONDO_0004335
28059	MONDO_0006222	MONDO_0004335
28060	MONDO_0001683	MONDO_0004335
28061	MONDO_0018516	MONDO_0004335
28062	MONDO_0002993	MONDO_0004335
28063	MONDO_0030335	MONDO_0004335
28064	MONDO_0001470	MONDO_0004335
28065	MONDO_0019333	MONDO_0004335
28066	MONDO_0021291	MONDO_0004335
28067	MONDO_0017935	MONDO_0004335
28068	MONDO_0004315	MONDO_0004335
28069	MONDO_0005835	MONDO_0004335
28070	MONDO_0005789	MONDO_0004335
28071	MONDO_0008183	MONDO_0004335
28072	MONDO_0002808	MONDO_0004335
28073	MONDO_0018962	MONDO_0004335
28074	MONDO_0024634	MONDO_0004335
28075	MONDO_0003970	MONDO_0004335
28076	MONDO_0004377	MONDO_0004335
28077	MONDO_0005688	MONDO_0004335
28078	MONDO_0032575	MONDO_0004335
28079	MONDO_0004858	MONDO_0004335
28080	MONDO_0012381	MONDO_0004335
28081	MONDO_0006401	MONDO_0004335
28082	MONDO_0005281	MONDO_0004335
28083	MONDO_0021292	MONDO_0004335
28084	MONDO_0007356	MONDO_0004335
28085	MONDO_0001751	MONDO_0004335
28086	MONDO_0000754	MONDO_0004335
28087	MONDO_0017589	MONDO_0004335
28088	MONDO_0003630	MONDO_0004335
28089	MONDO_0045030	MONDO_0004335
28090	MONDO_0012520	MONDO_0004335
28091	MONDO_0005335	MONDO_0004335
28092	MONDO_0022901	MONDO_0004335
28093	MONDO_0024638	MONDO_0004335
28094	MONDO_0013700	MONDO_0004335
28095	MONDO_0032586	MONDO_0004335
28096	MONDO_0004859	MONDO_0004335
28097	MONDO_0017189	MONDO_0004335
28098	MONDO_0006402	MONDO_0004335
28099	MONDO_0700225	MONDO_0004335
28100	MONDO_0006034	MONDO_0004335
28101	MONDO_0008018	MONDO_0004335
28102	MONDO_0019072	MONDO_0004335
28103	MONDO_0003219	MONDO_0004335
28104	MONDO_0001078	MONDO_0004335
28105	MONDO_0017783	MONDO_0004335
28106	MONDO_0044879	MONDO_0004335
28107	MONDO_0009542	MONDO_0004335
28108	MONDO_0024503	MONDO_0004335
28109	MONDO_0000251	MONDO_0004335
28110	MONDO_0002516	MONDO_0004335
28111	MONDO_0003971	MONDO_0004335
28112	MONDO_0044092	MONDO_0004335
28113	MONDO_0003622	MONDO_0004335
28114	MONDO_0001648	MONDO_0004335
28115	MONDO_0032857	MONDO_0004335
28116	MONDO_0005346	MONDO_0004335
28117	MONDO_0006470	MONDO_0004335
28118	MONDO_0005052	MONDO_0004335
28119	MONDO_0001888	MONDO_0004335
28120	MONDO_0100132	MONDO_0004335
28121	MONDO_0012249	MONDO_0004335
28122	MONDO_0017290	MONDO_0004335
28123	MONDO_0005673	MONDO_0004335
28124	MONDO_0019034	MONDO_0004335
28125	MONDO_0002251	MONDO_0004335
28126	MONDO_0035696	MONDO_0004335
28127	MONDO_0002883	MONDO_0004335
28128	MONDO_0000858	MONDO_0004335
28129	MONDO_0005814	MONDO_0004335
28130	MONDO_0004699	MONDO_0004335
28131	MONDO_0006366	MONDO_0004335
28132	MONDO_0002131	MONDO_0004335
28133	MONDO_0003972	MONDO_0004335
28134	MONDO_0013693	MONDO_0004335
28135	MONDO_0004333	MONDO_0004335
28136	MONDO_0001678	MONDO_0004335
28137	MONDO_0957253	MONDO_0004335
28138	MONDO_0005667	MONDO_0004335
28139	MONDO_0002034	MONDO_0004335
28140	MONDO_0013196	MONDO_0004335
28141	MONDO_0004346	MONDO_0004335
28142	MONDO_0001229	MONDO_0004335
28143	MONDO_0001126	MONDO_0004335
28144	MONDO_0006011	MONDO_0004335
28145	MONDO_0021105	MONDO_0004335
28146	MONDO_0000372	MONDO_0004335
28147	MONDO_0018510	MONDO_0004335
28148	MONDO_8000011	MONDO_0004335
28149	MONDO_0005575	MONDO_0004335
28150	MONDO_0021040	MONDO_0004335
28151	MONDO_0003420	MONDO_0004335
28152	MONDO_0019393	MONDO_0004335
28153	MONDO_0034150	MONDO_0004335
28154	MONDO_0024677	MONDO_0004335
28155	MONDO_0004189	MONDO_0004335
28156	MONDO_0001674	MONDO_0004335
28157	MONDO_0021416	MONDO_0004335
28158	MONDO_0012439	MONDO_0004335
28159	MONDO_0002865	MONDO_0004335
28160	MONDO_0004451	MONDO_0004335
28161	MONDO_0003444	MONDO_0004335
28162	MONDO_0001155	MONDO_0004335
28163	MONDO_0005344	MONDO_0004335
28164	MONDO_0006757	MONDO_0004335
28165	MONDO_0021298	MONDO_0004335
28166	MONDO_0018698	MONDO_0004335
28167	MONDO_0006154	MONDO_0004335
28168	MONDO_0017380	MONDO_0004335
28169	MONDO_0019620	MONDO_0004335
28170	MONDO_0023113	MONDO_0004335
28171	MONDO_0022330	MONDO_0004335
28172	MONDO_0009831	MONDO_0004335
28173	MONDO_0100193	MONDO_0004335
28174	MONDO_0006079	MONDO_0004335
28175	MONDO_0014481	MONDO_0004335
28176	MONDO_0024504	MONDO_0004335
28177	MONDO_0005312	MONDO_0004335
28178	MONDO_0006698	MONDO_0004335
28179	MONDO_0000703	MONDO_0004335
28180	MONDO_0002762	MONDO_0004335
28181	MONDO_0013695	MONDO_0004335
28182	MONDO_0003358	MONDO_0004335
28183	MONDO_0044788	MONDO_0004335
28184	MONDO_0004716	MONDO_0004335
28185	MONDO_0043330	MONDO_0004335
28186	MONDO_0008276	MONDO_0004335
28187	MONDO_0004242	MONDO_0004335
28188	MONDO_0100370	MONDO_0004335
28189	MONDO_0006874	MONDO_0004335
28190	MONDO_0021300	MONDO_0004335
28191	MONDO_0004868	MONDO_0004335
28192	MONDO_0021449	MONDO_0004335
28193	MONDO_0004298	MONDO_0004335
28194	MONDO_0006065	MONDO_0004335
28195	MONDO_0002114	MONDO_0004335
28196	MONDO_0001748	MONDO_0004335
28197	MONDO_0006229	MONDO_0004335
28198	MONDO_0006515	MONDO_0004335
28199	MONDO_0006230	MONDO_0004335
28200	MONDO_0006182	MONDO_0004335
28201	MONDO_0021101	MONDO_0004335
28202	MONDO_0001878	MONDO_0004335
28203	MONDO_0008319	MONDO_0004335
28204	MONDO_0043291	MONDO_0004335
28205	MONDO_0017618	MONDO_0004335
28206	MONDO_0021329	MONDO_0004335
28207	MONDO_0002887	MONDO_0004335
28208	MONDO_0000704	MONDO_0004335
28209	MONDO_0003550	MONDO_0004335
28210	MONDO_0018531	MONDO_0004335
28211	MONDO_0004462	MONDO_0004335
28212	MONDO_0022573	MONDO_0004335
28213	MONDO_0004260	MONDO_0004335
28214	MONDO_0019084	MONDO_0004335
28215	MONDO_0005231	MONDO_0004335
28216	MONDO_0008867	MONDO_0004335
28217	MONDO_0011023	MONDO_0004335
28218	MONDO_0021085	MONDO_0004335
28219	MONDO_0011260	MONDO_0004335
28220	MONDO_0018085	MONDO_0004335
28221	MONDO_0001059	MONDO_0004335
28222	MONDO_0018503	MONDO_0004335
28223	MONDO_0002117	MONDO_0004335
28224	MONDO_0006126	MONDO_0004335
28225	MONDO_0005950	MONDO_0004335
28226	MONDO_0005787	MONDO_0004335
28227	MONDO_0006641	MONDO_0004335
28228	MONDO_0060729	MONDO_0004335
28229	MONDO_0006677	MONDO_0004335
28230	MONDO_0017619	MONDO_0004335
28231	MONDO_0021459	MONDO_0004335
28232	MONDO_0004624	MONDO_0004335
28233	MONDO_0018805	MONDO_0004335
28234	MONDO_0002605	MONDO_0004335
28235	MONDO_0004093	MONDO_0004335
28236	MONDO_0013699	MONDO_0004335
28237	MONDO_0005496	MONDO_0004335
28238	MONDO_0002868	MONDO_0004335
28239	MONDO_0022574	MONDO_0004335
28240	MONDO_0042493	MONDO_0004335
28241	MONDO_0005412	MONDO_0004335
28242	MONDO_0100371	MONDO_0004335
28243	MONDO_0035777	MONDO_0004335
28244	MONDO_0003193	MONDO_0004335
28245	MONDO_0016129	MONDO_0004335
28246	MONDO_0015524	MONDO_0004335
28247	MONDO_0001056	MONDO_0004335
28248	MONDO_0018504	MONDO_0004335
28249	MONDO_0002376	MONDO_0004335
28250	MONDO_0006091	MONDO_0004335
28251	MONDO_0005887	MONDO_0004335
28252	MONDO_0002196	MONDO_0004335
28253	MONDO_0019799	MONDO_0004335
28254	MONDO_0006916	MONDO_0004335
28255	MONDO_0005020	MONDO_0004335
28256	MONDO_0859689	MONDO_0004335
28257	MONDO_0018808	MONDO_0004335
28258	MONDO_0016861	MONDO_0004335
28259	MONDO_0004705	MONDO_0004335
28260	MONDO_0018481	MONDO_0004335
28261	MONDO_0003090	MONDO_0004335
28262	MONDO_0003979	MONDO_0004335
28263	MONDO_0100285	MONDO_0004335
28264	MONDO_0006226	MONDO_0004335
28265	MONDO_0006896	MONDO_0004335
28266	MONDO_0017620	MONDO_0004335
28267	MONDO_0002665	MONDO_0004335
28268	MONDO_0018439	MONDO_0004335
28269	MONDO_0021503	MONDO_0004335
28270	MONDO_0006181	MONDO_0004335
28271	MONDO_0004394	MONDO_0004335
28272	MONDO_0004726	MONDO_0004335
28273	MONDO_0006417	MONDO_0004335
28274	MONDO_0006122	MONDO_0004335
28275	MONDO_0007955	MONDO_0004335
28276	MONDO_0018016	MONDO_0004335
28277	MONDO_0006000	MONDO_0004335
28278	MONDO_0957460	MONDO_0004335
28279	MONDO_0010913	MONDO_0004335
28280	MONDO_0007642	MONDO_0004335
28281	MONDO_0005265	MONDO_0004335
28282	MONDO_0006322	MONDO_0004335
28283	MONDO_0016862	MONDO_0004335
28284	MONDO_0003093	MONDO_0004335
28285	MONDO_0013710	MONDO_0004335
28286	MONDO_0003377	MONDO_0004335
28287	MONDO_0013433	MONDO_0004335
28288	MONDO_0001928	MONDO_0004335
28289	MONDO_0001427	MONDO_0004335
28290	MONDO_0000888	MONDO_0004335
28291	MONDO_0017621	MONDO_0004335
28292	MONDO_0003708	MONDO_0004335
28293	MONDO_0003062	MONDO_0004335
28294	MONDO_0004950	MONDO_0004335
28295	MONDO_0006241	MONDO_0004335
28296	MONDO_0002033	MONDO_0004335
28297	MONDO_0024459	MONDO_0004335
28298	MONDO_0002203	MONDO_0004335
28299	MONDO_0003300	MONDO_0004335
28300	MONDO_0000536	MONDO_0004335
28301	MONDO_0000588	MONDO_0004335
28302	MONDO_0004789	MONDO_0004335
28303	MONDO_0003186	MONDO_0004335
28304	MONDO_0018647	MONDO_0004335
28305	MONDO_0001929	MONDO_0004335
28306	MONDO_0021189	MONDO_0004335
28307	MONDO_0001428	MONDO_0004335
28308	MONDO_0000252	MONDO_0004335
28309	MONDO_0017622	MONDO_0004335
28310	MONDO_0000920	MONDO_0004335
28311	MONDO_0003292	MONDO_0004335
28312	MONDO_0005806	MONDO_0004335
28313	MONDO_0000705	MONDO_0004335
28314	MONDO_0003455	MONDO_0004335
28315	MONDO_0019787	MONDO_0004335
28316	MONDO_0018502	MONDO_0004335
28317	MONDO_0015049	MONDO_0004335
28318	MONDO_0006418	MONDO_0004335
28319	MONDO_0017394	MONDO_0004335
28320	MONDO_0005507	MONDO_0004335
28321	MONDO_0001235	MONDO_0004335
28322	MONDO_0020598	MONDO_0004335
28323	MONDO_0023250	MONDO_0004335
28324	MONDO_0021288	MONDO_0004335
28325	MONDO_0018646	MONDO_0004335
28326	MONDO_0004405	MONDO_0004335
28327	MONDO_0002703	MONDO_0004335
28328	MONDO_0001931	MONDO_0004335
28329	MONDO_0004966	MONDO_0004335
28330	MONDO_0018309	MONDO_0004335
28331	MONDO_0000916	MONDO_0004335
28332	MONDO_0004468	MONDO_0004335
28333	MONDO_0006367	MONDO_0004335
28334	MONDO_0021470	MONDO_0004335
28335	MONDO_0010580	MONDO_0004335
28336	MONDO_0025708	MONDO_0004335
28337	MONDO_0013725	MONDO_0004335
28338	MONDO_0015795	MONDO_0004335
28339	MONDO_0002166	MONDO_0004335
28340	MONDO_0018806	MONDO_0004335
28341	MONDO_0001469	MONDO_0004335
28342	MONDO_0006029	MONDO_0004335
28343	MONDO_0002269	MONDO_0004335
28344	MONDO_0003769	MONDO_0004335
28345	MONDO_0004570	MONDO_0004335
28346	MONDO_0002886	MONDO_0004335
28347	MONDO_0024635	MONDO_0004335
28348	MONDO_0008412	MONDO_0004335
28349	MONDO_0004669	MONDO_0004335
28350	MONDO_0011731	MONDO_0004335
28351	MONDO_0021297	MONDO_0004335
28352	MONDO_0018816	MONDO_0004335
28353	MONDO_0002667	MONDO_0004335
28354	MONDO_0017048	MONDO_0004335
28355	MONDO_0004786	MONDO_0004335
28356	MONDO_0007652	MONDO_0004335
28357	MONDO_0008295	MONDO_0004335
28358	MONDO_0000956	MONDO_0004335
28359	MONDO_0001517	MONDO_0004335
28360	MONDO_0003045	MONDO_0004335
28361	MONDO_0000386	MONDO_0004335
28362	MONDO_0030294	MONDO_0004335
28363	MONDO_0006158	MONDO_0004335
28364	MONDO_0018807	MONDO_0004335
28365	MONDO_0004719	MONDO_0004335
28366	MONDO_0007721	MONDO_0004335
28367	MONDO_0003196	MONDO_0004335
28368	MONDO_0005148	MONDO_0004335
28369	MONDO_0040728	MONDO_0004335
28370	MONDO_0003409	MONDO_0004335
28371	MONDO_0004571	MONDO_0004335
28372	MONDO_0009383	MONDO_0004335
28373	MONDO_0006709	MONDO_0004335
28374	MONDO_0000521	MONDO_0004335
28375	MONDO_0021537	MONDO_0004335
28376	MONDO_0004067	MONDO_0004335
28377	MONDO_0003089	MONDO_0004335
28378	MONDO_0006092	MONDO_0004335
28379	MONDO_0018604	MONDO_0004335
28380	MONDO_0001852	MONDO_0004335
28381	MONDO_0005130	MONDO_0004335
28382	MONDO_0859157	MONDO_0004335
28383	MONDO_0003111	MONDO_0004335
28384	MONDO_0030296	MONDO_0004335
28385	MONDO_0009105	MONDO_0004335
28386	MONDO_0018308	MONDO_0004335
28387	MONDO_0007256	MONDO_0004335
28388	MONDO_0006160	MONDO_0004335
28389	MONDO_0002569	MONDO_0004335
28390	MONDO_0005292	MONDO_0004335
28391	MONDO_0018468	MONDO_0004335
28392	MONDO_0000921	MONDO_0004335
28393	MONDO_0000257	MONDO_0004335
28394	MONDO_0005354	MONDO_0004335
28395	MONDO_0004148	MONDO_0004335
28396	MONDO_0044791	MONDO_0004335
28397	MONDO_0006087	MONDO_0004335
28398	MONDO_0006420	MONDO_0004335
28399	MONDO_0006258	MONDO_0004335
28400	MONDO_0002976	MONDO_0004335
28401	MONDO_0021271	MONDO_0004335
28402	MONDO_0015072	MONDO_0004335
28403	MONDO_0030329	MONDO_0004335
28404	MONDO_0019528	MONDO_0004335
28405	MONDO_0004328	MONDO_0004335
28406	MONDO_0004727	MONDO_0004335
28407	MONDO_0018017	MONDO_0004335
28408	MONDO_0400000	MONDO_0004335
28409	MONDO_0007916	MONDO_0004335
28410	MONDO_0000919	MONDO_0004335
28411	MONDO_0008283	MONDO_0004335
28412	MONDO_0044740	MONDO_0004335
28413	MONDO_0005008	MONDO_0004335
28414	MONDO_0021287	MONDO_0004335
28415	MONDO_0005366	MONDO_0004335
28416	MONDO_0006268	MONDO_0004335
28417	MONDO_0011199	MONDO_0004335
28418	MONDO_0002864	MONDO_0004335
28419	MONDO_0006365	MONDO_0004335
28420	MONDO_0008277	MONDO_0004335
28421	MONDO_0000525	MONDO_0004335
28422	MONDO_0005815	MONDO_0004335
28423	MONDO_0004149	MONDO_0004335
28424	MONDO_0100354	MONDO_0004335
28425	MONDO_0035312	MONDO_0004335
28426	MONDO_0006297	MONDO_0004335
28427	MONDO_0700051	MONDO_0004335
28428	MONDO_0019574	MONDO_0004335
28429	MONDO_0005522	MONDO_0004335
28430	MONDO_0002169	MONDO_0004335
28431	MONDO_0000367	MONDO_0004335
28432	MONDO_0000545	MONDO_0004335
28433	MONDO_0006549	MONDO_0004335
28434	MONDO_0018009	MONDO_0004335
28435	MONDO_0001237	MONDO_0004335
28436	MONDO_0006217	MONDO_0004335
28437	MONDO_0004905	MONDO_0004335
28438	MONDO_0035313	MONDO_0004335
28439	MONDO_0850346	MONDO_0004335
28440	MONDO_0003586	MONDO_0004335
28441	MONDO_0003351	MONDO_0004335
28442	MONDO_0010181	MONDO_0004335
28443	MONDO_0021335	MONDO_0004335
28444	MONDO_0002652	MONDO_0004335
28445	MONDO_0006356	MONDO_0004335
28446	MONDO_0004982	MONDO_0004335
28447	MONDO_0005401	MONDO_0004335
28448	MONDO_0006093	MONDO_0004335
28449	MONDO_0000978	MONDO_0004335
28450	MONDO_0024310	MONDO_0004335
28451	MONDO_0006088	MONDO_0004335
28452	MONDO_0003749	MONDO_0004335
28453	MONDO_0009114	MONDO_0004335
28454	MONDO_0035447	MONDO_0004335
28455	MONDO_0001962	MONDO_0004335
28456	MONDO_0005011	MONDO_0004335
28457	MONDO_0017590	MONDO_0004335
28458	MONDO_0002651	MONDO_0004335
28459	MONDO_0019207	MONDO_0004335
28460	MONDO_0004636	MONDO_0004335
28461	MONDO_0015200	MONDO_0004335
28462	MONDO_0008892	MONDO_0004335
28463	MONDO_0002356	MONDO_0004335
28464	MONDO_0005003	MONDO_0004335
28465	MONDO_0013452	MONDO_0004335
28466	MONDO_0021063	MONDO_0004335
28467	MONDO_0005580	MONDO_0004335
28468	MONDO_0021076	MONDO_0004335
28469	MONDO_0020493	MONDO_0004335
28470	MONDO_0043465	MONDO_0004335
28471	MONDO_0006393	MONDO_0004335
28472	MONDO_0024500	MONDO_0004335
28473	MONDO_0007186	MONDO_0004335
28474	MONDO_0001284	MONDO_0004335
28475	MONDO_0006436	MONDO_0004335
28476	MONDO_0001339	MONDO_0004335
28477	MONDO_0001382	MONDO_0004335
28478	MONDO_0002239	MONDO_0004335
28479	MONDO_0007718	MONDO_0004335
28480	MONDO_0001593	MONDO_0004335
28481	MONDO_0013082	MONDO_0004335
28482	MONDO_0004337	MONDO_0004335
28483	MONDO_0024502	MONDO_0004335
28484	MONDO_0003175	MONDO_0004335
28485	MONDO_0030087	MONDO_0004335
28486	MONDO_0009469	MONDO_0004335
28487	MONDO_0001933	MONDO_0004335
28488	MONDO_0008185	MONDO_0004335
28489	MONDO_0006435	MONDO_0004335
28490	MONDO_0021355	MONDO_0004335
28491	MONDO_0024656	MONDO_0004335
28492	MONDO_0005028	MONDO_0004335
28493	MONDO_0002116	MONDO_0004335
28494	MONDO_0019802	MONDO_0004335
28495	MONDO_0100190	MONDO_0004335
28496	MONDO_0004117	MONDO_0004335
28497	MONDO_0019518	MONDO_0004335
28498	MONDO_0008964	MONDO_0004335
28499	MONDO_0004058	MONDO_0004335
28500	MONDO_0004708	MONDO_0004335
28501	MONDO_0002519	MONDO_0004335
28502	MONDO_0001045	MONDO_0004335
28503	MONDO_0006394	MONDO_0004335
28504	MONDO_0021479	MONDO_0004335
28505	MONDO_0030088	MONDO_0004335
28506	MONDO_0006405	MONDO_0004335
28507	MONDO_0005533	MONDO_0004335
28508	MONDO_0007834	MONDO_0004335
28509	MONDO_0021279	MONDO_0004335
28510	MONDO_0007576	MONDO_0004335
28511	MONDO_0002035	MONDO_0004335
28512	MONDO_0006267	MONDO_0004335
28513	MONDO_0005192	MONDO_0004335
28514	MONDO_0001682	MONDO_0004335
28515	MONDO_0016264	MONDO_0004335
28516	MONDO_0001787	MONDO_0004335
28517	MONDO_0005175	MONDO_0004335
28518	MONDO_0018480	MONDO_0004335
28519	MONDO_0006834	MONDO_0004335
28520	MONDO_0005538	MONDO_0004335
28521	MONDO_0009126	MONDO_0004335
28522	MONDO_0006395	MONDO_0004335
28523	MONDO_0030089	MONDO_0004335
28524	MONDO_0011559	MONDO_0004335
28525	MONDO_0004565	MONDO_0004335
28526	MONDO_0006357	MONDO_0004335
28527	MONDO_0001192	MONDO_0004335
28528	MONDO_0003286	MONDO_0004335
28529	MONDO_0005015	MONDO_0004335
28530	MONDO_0015278	MONDO_0004335
28531	MONDO_0019190	MONDO_0004335
28532	MONDO_0005893	MONDO_0004335
28533	MONDO_0006396	MONDO_0004335
28534	MONDO_0004777	MONDO_0021166
28535	MONDO_0006039	MONDO_0021166
28536	MONDO_0015175	MONDO_0021166
28537	MONDO_0006559	MONDO_0021166
28538	MONDO_0006651	MONDO_0021166
28539	MONDO_0021157	MONDO_0021166
28540	MONDO_0005936	MONDO_0021166
28541	MONDO_0016128	MONDO_0021166
28542	MONDO_0004923	MONDO_0021166
28543	MONDO_0007320	MONDO_0021166
28544	MONDO_0007448	MONDO_0021166
28545	MONDO_0021033	MONDO_0021166
28546	MONDO_0005723	MONDO_0021166
28547	MONDO_0002246	MONDO_0021166
28548	MONDO_0000340	MONDO_0021166
28549	MONDO_0024281	MONDO_0021166
28550	MONDO_0021925	MONDO_0021166
28551	MONDO_0023557	MONDO_0021166
28552	MONDO_0018688	MONDO_0021166
28553	MONDO_0001921	MONDO_0021166
28554	MONDO_0043003	MONDO_0021166
28555	MONDO_0017212	MONDO_0021166
28556	MONDO_0044633	MONDO_0021166
28557	MONDO_0043233	MONDO_0021166
28558	MONDO_0004812	MONDO_0021166
28559	MONDO_0043254	MONDO_0021166
28560	MONDO_0017572	MONDO_0021166
28561	MONDO_0044624	MONDO_0021166
28562	MONDO_0001229	MONDO_0021166
28563	MONDO_0001064	MONDO_0021166
28564	MONDO_0018013	MONDO_0021166
28565	MONDO_0019727	MONDO_0021166
28566	MONDO_0850231	MONDO_0021166
28567	MONDO_0002313	MONDO_0021166
28568	MONDO_0008296	MONDO_0021166
28569	MONDO_0001184	MONDO_0021166
28570	MONDO_0024636	MONDO_0021166
28571	MONDO_0001649	MONDO_0021166
28572	MONDO_0002252	MONDO_0021166
28573	MONDO_0008634	MONDO_0021166
28574	MONDO_0006011	MONDO_0021166
28575	MONDO_0005865	MONDO_0021166
28576	MONDO_0006668	MONDO_0021166
28577	MONDO_0018830	MONDO_0021166
28578	MONDO_0001624	MONDO_0021166
28579	MONDO_0002164	MONDO_0021166
28580	MONDO_0005536	MONDO_0021166
28581	MONDO_0957421	MONDO_0021166
28582	MONDO_0023073	MONDO_0021166
